X,Y,Theta,ActionL,ActionR,Error
0,8.99,-1.5707963267948966,0.98236083984375,-0.9951171874990823,0.0
-0.0024658413762644825,8.990654677422286,-1.8303078789396252,0.9833984374995453,-0.9958496093749218,0.0003304231314395575
-0.004627835270967172,8.991890415922972,-2.0900517171121273,0.25000000000007794,0.9999999999999944,0.0006477318519178844
0.22355969113577584,8.88976082769126,-1.9916265202617445,0.2812500000007798,0.9999999999999962,0.012940446777426062
0.4662716853741438,8.80757232269869,-1.89730237328022,0.5000000000000142,1.0,0.02499849860034328
0.7561199816406192,8.730190379382286,-1.8316855753799592,0.5000000000000142,1.0,0.03478838985945129
1.050418434034765,8.671980234919209,-1.7660687774796986,0.5000000000000568,1.0,0.044540870195915835
1.3479003762595916,8.633192426910096,-1.7004519795794435,0.5000000000000124,1.0,0.054245426015339666
1.6472854402155677,8.613993898839498,-1.6348351816791826,0.5000000000000284,1.0,0.06389160571809399
1.9472850667300265,8.614467281547844,-1.569218383778924,0.5000000000000142,0.937499999999988,0.0734690240490496
2.2342849428629012,8.631417830203116,-1.5118036856161978,0.5,0.71484375,0.08143970752026719
2.476330797764505,8.652574805448037,-1.4836089677684288,1.0,-0.9980284604275607,0.08473066927615192
2.4767190817837292,8.652506145038464,-1.7458174271421245,1.0,-7.888609052210118e-31,0.08467938309102928
2.6674129668184983,8.592208199714047,-1.8770510229426494,1.0,0.5,0.07159513058417141
2.9469076524603146,8.4832003068898,-1.9426678208429118,1.0,1.0,0.06190754488233284
3.3195672333160693,8.337856449790806,-1.9426678208429118,1.0,1.0,0.061414381852612505
3.692226814171824,8.192512592691811,-1.9426678208429118,1.0,0.5,0.060718571809082245
3.96397240730804,8.065412897133378,-2.008284618743174,1.0,0.75,0.05119146369024208
4.2759742659093565,7.906810122159785,-2.0410930176933055,0.9726562500024443,0.5,0.04577765892065965
4.52975103214442,7.757324302945637,-2.103121396958718,0.570800781250675,0.84375,0.03758652897662648
4.778500581624601,7.622558512988087,-2.0673012895113003,1.0,-7.888609052210118e-31,0.042089580153174884
4.940372133104347,7.505095323768911,-2.198534885311825,0.7851562500009006,0.9999999999999947,0.03141996229649328
5.235134668148263,7.303634753405442,-2.170340167464175,0.7812500000006821,0.625,0.03524370137301134
5.464029961708491,7.1402073778343516,-2.1908454168080964,0.9062500000000249,0.5,0.033021450447500884
5.683891249911724,6.964814742727808,-2.244159065102063,0.7661132812512486,0.6249999999999984,0.028070820880451878
5.898135765935724,6.787312253154882,-2.2626778684158753,0.9062500000000142,0.5,0.026712502562466857
6.104842015812964,6.596592330856006,-2.3159915167098406,0.7656250000000568,0.625,0.024232927767782977
6.305736343548007,6.4042515273095635,-2.3344462411192968,0.7812500000000195,0.6249999999999969,0.02394777675832563
6.504857172115721,6.205625098729405,-2.3549514904631317,0.8906250000000568,0.5,0.024010586351401405
6.691442209247626,5.999373942263575,-2.406214613822719,0.7812500000000178,0.6249999999999964,0.02587054281135787
6.875807590707306,5.786980513412238,-2.426719863166554,0.7656250000001084,0.6249999999999949,0.027200787244778656
7.05421753197705,5.573618360064607,-2.445174587576018,0.9062500000000142,0.4999999999999989,0.02861813127195313
7.22287826321029,5.348551436151141,-2.498488235869983,0.7656250000000568,0.6249999999999993,0.03376164922975542
7.3855294208990365,5.12294532690869,-2.5169429602794393,0.7812500000000142,0.6249999999999973,0.03576212763850042
7.545295781648164,4.89147983817877,-2.5374482096232733,1.0,-7.888609052210118e-31,0.038123088129559016
7.6363916982423525,4.713430592238596,-2.668681805423798,0.7509765625034106,1.0,0.050054441629820146
7.805999924620657,4.407048793754652,-2.6360015642825134,0.5000000000000209,0.9374999999999944,0.04471870536354915
7.959447432823739,4.163923080951035,-2.578586866119787,1.0,-7.888609052210118e-31,0.0374226487194657
8.043143634521776,3.982277971406843,-2.709820461920312,0.781250000009095,0.9999999999999996,0.04948813092934475
8.201453207814179,3.6631351483553547,-2.6811131128401406,0.8125000000000213,0.6093749999999822,0.0446684858072643
8.32098809673432,3.4051030748531446,-2.7077699369871273,1.0,-7.888609052210118e-31,0.04824516171463882
8.380586635726058,3.214189444773859,-2.839003532787652,0.7578125000024656,0.9999999999999931,0.06109562672677889
8.495961101585166,2.8820977043852714,-2.807220396305037,0.5000000000000211,0.9374999999999847,0.055584104280573754
8.605740267908509,2.6163820958084463,-2.749805698142312,1.0,-7.888609052210118e-31,0.04756695229125561
8.657263322652922,2.4231325813723057,-2.8810392939428366,0.8281250000000142,0.9667968749999962,0.06049702834377358
8.756039960516876,2.0780051305567624,-2.862840885150188,1.0,-7.888609052210118e-31,0.05725463839721794
8.785436703646573,1.8801773481464885,-2.994074480950713,0.7812500000000853,0.999999999999994,0.07036166608083698
8.847892604818385,1.5294447963226978,-2.96536713186936,0.5625000000000142,0.8593749999999909,0.06524860323871244
8.908614814471122,1.2516283931354675,-2.926407158116082,1.0,-7.888609052210118e-31,0.05971592807165407
8.925385478475018,1.0523327714352695,-3.057640753916607,0.8125000000000133,0.9921874999999778,0.0728301566093084
8.964123390316209,0.6934800814740085,-3.0340597171712047,0.8789062500003695,0.5,0.06857955400680218
8.980056794293498,0.4181594965383743,-3.083784946830046,0.7812500000000284,0.625,0.07541815025784342
8.99054567754656,0.13710514978652838,-3.104290196173882,0.8906250000000853,0.5,0.07828819463389367
8.98666299345649,-0.14099274734551792,-3.155553319533473,0.7812500000000497,0.625,0.08535617341515589
8.976971373825885,-0.4220757155398595,-3.1760585688773113,0.7656250000001563,0.625,0.08820608851454279
8.962259690063627,-0.6998113488062747,-3.194513293286781,0.906250000000014,0.4999999999999999,0.09073670391659311
8.932437464745362,-0.9794757859037866,-3.2478269415807457,0.7656250000000568,0.625,0.09808630786469959
8.89784812477363,-1.255441532302368,-3.266281665990202,0.7812500000000142,0.625,0.10059192104172858
8.857155566925655,-1.5337321685727803,-3.286786915334036,0.8906250000000107,0.5,0.10339835319210339
8.802866653577055,-1.8065072215237958,-3.338050038693617,0.7812500000000426,0.625,0.11028558642412138
8.742323523162652,-2.0811635374162747,-3.3585552880374547,0.7656250000000533,0.625,0.11305720967815652
8.677451186006746,-2.3516170371106515,-3.3770100124469105,0.9062500000000213,0.49999999999998557,0.11551502820300372
8.597369188660304,-2.6212249676338564,-3.4303236607408785,0.7656250000000391,0.625,0.12263048705941391
8.513270499421132,-2.886330467564087,-3.4487783851503324,0.8906250000000995,0.49999999999999745,0.1250523626481883
8.415698103328904,-3.1467784338564577,-3.5000415085099257,0.5703125000000071,0.8432617187499858,0.1317135140186989
8.326060316975935,-3.414906668353173,-3.4642214010624217,1.0,-7.888609052210118e-31,0.1269645640442218
8.23837229358888,-3.594658749160242,-3.5954549968629466,0.8125000000000124,0.9990234374989722,0.1389619087622084
8.087540872622721,-3.924074245203848,-3.5709768554588837,0.8750000000001128,0.49999999999999045,0.13493288003797563
7.960893997784475,-4.16817580008156,-3.6201894538840964,0.7812500000000568,0.6249999999999969,0.14102126153469563
7.826277251577462,-4.415116874309082,-3.640694703227936,0.7656250000003126,0.6249999999999991,0.14359683427496248
7.688672577533287,-4.656816004026653,-3.659149427637426,0.9062500000000107,0.49999999999999034,0.1458768357950907
7.536695018697722,-4.893468458293205,-3.712463075931392,0.7656250000000282,0.624999999999998,0.15244748726308163
7.382113106638262,-5.124678207415174,-3.7309178003408445,0.7812500000000497,0.6249999999999967,0.15467935358394894
7.221033233912823,-5.3552315355255296,-3.7514230496846834,0.8906250000000995,0.5,0.1571711958372933
7.050269947095088,-5.574761523227016,-3.8026861730442767,0.781250000000014,0.624999999999994,0.16324111531512742
6.873072496786963,-5.793170831875481,-3.823191422388111,0.7812500000000142,0.6230468749999722,0.16567436610918576
6.691631393656424,-6.007556266595665,-3.8439529873487466,1.0,-7.888609052210118e-31,0.16811693053182727
6.543560982425539,-6.14200013338741,-3.9751865831492714,0.7500000000004157,0.9999999999999976,0.1786053375769868
6.292294878538102,-6.385650179636708,-3.942378184199195,0.5000000000000178,0.9374999999999987,0.17404692166359134
6.097722546193482,-6.597305223247713,-3.884963486036468,1.0,-7.888609052210118e-31,0.16737036740696365
5.944264569805389,-6.725565308554374,-4.016197081836993,0.7812500000001137,1.0,0.17751573206596252
5.677587850141603,-6.961780442890383,-3.9874897327556433,0.9062500000000995,0.5,0.1735938450001162
5.457415212200549,-7.136782077174433,-4.04080338104962,0.7812500000000142,0.625,0.17923999925164405
5.233700659427419,-7.3072325432269505,-4.061308630393453,0.8906250000000195,0.4999999999999989,0.18138839280156702
5.004125492418065,-7.4642317735359835,-4.112571753753036,0.7812500000000089,0.6249999999999947,0.18659175384545998
4.768764381687322,-7.6182016084244815,-4.1330770030968695,0.7656250000000213,0.624999999999998,0.1886722643181116
4.533248287755601,-7.766139720904487,-4.151531727506321,1.0,-7.888609052210118e-31,0.19050769321609448
4.35142377342022,-7.849445458922362,-4.282765323306847,0.7656250000001137,1.0,0.19928700236064237
4.035065070574814,-8.006335346292417,-4.2520074492911135,0.5000000000000124,0.9374999999999916,0.1956877879541664
3.785252847179394,-8.14863820305305,-4.194592751128386,0.9999999999999991,-7.888609052210118e-31,0.19007991599090385
3.6000107591590873,-8.224039587827317,-4.325826346928911,0.7812500000001279,0.9999999999999878,0.19842231113930592
3.2740393611870413,-8.36776401234927,-4.297118997847564,0.9062500000000213,0.4999999999999837,0.19520538219173583
3.0110127110876737,-8.46735589875326,-4.350432646141532,0.7812500000000107,0.6249999999999822,0.19979812322827842
2.745999342476945,-8.561533799332924,-4.370937895485367,0.8906250000001137,0.49999999999998457,0.2015399911371595
2.479502717975942,-8.641114354461562,-4.422201018844964,0.7812500000000142,0.6249999999999807,0.2057254570361655
2.208418364652276,-8.716046563044316,-4.4427062681888,0.8828125000013074,0.5,0.20739288628129926
1.9384882623962956,-8.776250851118094,-4.49294412908136,0.7812500000000142,0.6249999999999876,0.21129076187888687
1.6627854418274477,-8.831834276978524,-4.513449378425196,0.7812500000000284,0.6249999999999876,0.21288228008577317
1.3860009088181828,-8.881753058883184,-4.533954627769033,0.8828125000000426,0.5,0.21445166798632243
1.1117078593315801,-8.917110369436942,-4.584192488661427,0.7812500000000213,0.6249999999999929,0.218109364417647
0.8320871686647956,-8.947340021287932,-4.604697738005262,0.7661132812534106,0.625,0.21960021364264673
0.554969954479676,-8.97211694711548,-4.6232165413193576,0.9062500000000568,0.5,0.2209133274811689
0.2739007581651364,-8.982200070793448,-4.676530189613328,0.7656250000000853,0.625,0.22459191284015773
-0.004182120654661281,-8.987040332387947,-4.694984914022788,0.7812500000000284,0.625,0.2258277249767074
-0.28543076821789176,-8.98616812607233,-4.715490163366623,0.8906250000001137,0.5,0.2271929156474665
-0.5631448732999869,-8.97105550011045,-4.766753286726218,0.7812500000000142,0.625,0.23043208307466045
-0.8436069749888315,-8.950018104447542,-4.787258536070052,0.8906250000000249,0.49999999999999667,0.23171319507066457
-1.1195224983481966,-8.915030398116174,-4.838521659429635,0.5634765625000266,0.8437499999999989,0.23474185522831909
-1.3998450747838433,-8.88991631703192,-4.80174036841914,1.0,-7.888609052210118e-31,0.2324900961148015
-1.5949989990952538,-8.846156223043717,-4.9329739642196655,0.8125000000000142,0.999511718749879,0.23748700406108003
-1.9504595562247011,-8.775564077016694,-4.908431743911284,0.8750000000004263,0.5,0.23583585207613822
-2.2172302784883193,-8.708792962431161,-4.957644342336537,0.7812500000001066,0.6249999999999853,0.23822214081366003
-2.4886064377155055,-8.634924547644387,-4.978149591680385,0.766601562507045,0.625,0.2392091490189231
-2.755751084050036,-8.55684808329257,-4.996732473899157,0.9062500000000409,0.49999999999999534,0.24007371011013046
-3.0211198500993364,-8.463676303737408,-5.050046122193126,0.7656250000001563,0.6249999999999956,0.24242496134905955
-3.281795130551404,-8.36671283749237,-5.068500846602595,0.7812500000000107,0.6249999999999978,0.24320468421052457
-3.5433334713159628,-8.26327561590303,-5.089006095946429,0.8906250000000142,0.4999999999999931,0.24405565227236223
-3.796384772028445,-8.147869572591938,-5.1402692193060115,0.7812500000000284,0.6249999999999862,0.24601344918644225
-4.049832699181348,-8.025944551690163,-5.160774468649849,0.8906250000000284,0.5,0.24677445036621215
-4.293957188343599,-7.892690098044992,-5.212037592009432,0.5634765625000568,0.84375,0.24850824036937136
-4.545787663890323,-7.767020390023766,-5.1752563009989405,1.0,-7.888609052210118e-31,0.24719278068815498
-4.7115180855452845,-7.655067599357036,-5.306489896799466,0.8125000000000071,0.9995117187499973,0.24976767984973286
-5.016711245556056,-7.459638344028841,-5.281947676491068,0.8750000000002132,0.49999999999999434,0.24893976022341963
-5.2407239804357975,-7.300128800077008,-5.331160274916294,0.7812500000000284,0.625,0.2500661964504247
-5.466434865866441,-7.132330830190249,-5.351665524260129,0.7666015625004547,0.625,0.2505148605287788
-5.686670520283348,-6.962158996816728,-5.370248406478036,0.9062500000000249,0.5,0.2508956721209643
-5.899744593528643,-6.778580670724945,-5.4235620547720025,0.7656250000000782,0.6249999999999931,0.25183751645142166
-6.1070652431409576,-6.5931847056411925,-5.442016779181462,0.7812500000000426,0.62499999999999,0.25213386670596677
-6.3128272289114475,-6.401446426438034,-5.462522028525301,0.8906250000001421,0.5,0.2524408203266048
-6.506320036994181,-6.201661419880299,-5.5137851518849,0.7812500000000213,0.625,0.25304870863496054
-6.697803406699802,-5.995662192633732,-5.534290401228734,0.7812500000000142,0.6230468749999947,0.2532628938695405
-6.8847089979083975,-5.786023721688257,-5.5550519661893665,1.0,-7.888609052210118e-31,0.2534525371304886
-6.9971252005549545,-5.620607285435603,-5.686285561989892,0.7500000000009095,1.0,0.25348269851373545
